7.9465,-0.87554
7.0821,0.56711
7.9369,-0.054082
7.661,-0.12184
8.6325,0.090104
8.1741,-0.65414
8.2067,-0.46365
7.8127,0.09237
7.5529,-0.16171
8.1402,-1.0348
7.7809,-0.38845
8.6963,0.13313
7.8163,0.53881
7.6023,0.044512
7.8908,0.072989
8.541,-0.24157
7.7165,0.10563
7.9523,0.27285
7.261,-0.45432
8.0611,0.52985
7.8084,-0.83618
7.7755,-0.023061
8.0723,-0.11643
8.0135,0.82898
7.9987,-0.15755
9.5037,1.6264
8.5234,-0.13759
8.8449,-0.36079
8.8333,1.173
7.8562,-0.0093117
7.7565,-0.12903
7.1654,0.07337
7.5124,-0.50468
7.8571,-0.73528
7.9539,-0.3246
8.1626,0.035274
8.0769,0.57551
7.4033,0.61073
7.8348,0.24293
8.8691,0.60422
7.8486,1.3224
7.5383,0.3286
7.8722,0.48607
8.1684,-0.15169
7.8054,0.60474
7.7854,-0.56821
7.8273,-0.16673
8.5974,-0.43299
8.4224,-0.28158
7.6226,1.0047
3.7851,7.7941
4.5219,7.7771
3.841,7.7464
4.162,7.4473
4.279,9.3798
3.5627,6.852
3.8213,8.138
4.9701,8.0029
4.0693,7.3527
4.4583,7.9264
4.6445,8.197
4.2916,8.5185
4.0635,8.057
4.648,8.2937
3.3638,8.8847
4.6104,7.945
2.9359,7.7107
3.3612,7.2784
3.7838,8.4288
3.9568,7.743
3.1757,8.7183
4.3926,8.0364
3.9614,7.9321
3.4458,7.7157
3.3977,7.7399
3.5142,7.363
3.5772,8.3027
3.936,7.7881
3.9727,8.3226
3.7037,7.1472
3.9572,8.1738
3.6725,7.5389
4.0893,7.211
4.7828,7.8815
4.4353,8.3105
3.7931,8.5204
4.0735,8.6218
3.9193,7.8092
3.784,7.5163
3.8415,9.5293
4.5618,7.7229
3.7242,7.6448
4.0962,8.2392
4.3115,7.4586
3.4778,7.6641
3.2386,7.231
4.3893,7.8995
4.195,7.4331
3.7302,8.1957
4.5711,8.0949
1.8069,5.9657
1.7125,6.4703
2.0849,5.1568
1.6702,5.8699
2.1365,4.9973
1.5732,6.2149
2.2951,6.0147
1.9169,6.1651
0.96998,5.7854
2.096,5.0645
2.4753,6.4991
2.6358,5.672
2.1153,6.0902
2.7433,6.4775
2.3477,6.2877
3.0582,5.5853
2.1336,5.8698
2.241,5.8917
2.219,6.4976
2.2802,6.6458
2.4178,5.4673
2.5354,5.4903
1.5049,6.0657
1.3502,5.9994
2.671,6.1011
2.4854,5.4737
1.5751,5.3274
1.9753,5.9604
2.9286,6.6208
1.4195,6.3178
2.1652,5.9406
1.3048,5.8077
2.087,5.4368
2.1545,6.4519
1.9086,6.4294
2.4734,5.9169
1.9316,6.1947
2.5961,6.137
2.5507,6.4658
1.8616,6.8242
2.1309,5.1167
2.1058,5.8458
2.4857,5.9596
2.6251,5.3592
2.3988,5.8543
2.0139,6.4081
1.5548,5.6197
1.3553,4.9454
2.5525,5.4883
3.0028,6.1443
2.4756,0.84843
1.72,0.12132
2.1161,0.30135
1.7007,0.10339
2.3171,0.56163
1.1772,0.75988
2.8238,-0.20307
1.8903,-0.48308
1.9308,0.55441
1.2846,1.1266
1.9992,-0.10994
1.9647,-0.38054
1.3951,0.16724
2.2993,-0.47206
3.0097,-0.38993
2.5974,0.33922
1.9684,-0.10998
2.2799,0.26432
2.1075,-0.2519
2.211,0.29371
0.96418,0.17203
1.5452,0.25978
1.8574,0.5886
2.3182,0.43761
2.1831,-0.77202
1.9488,0.91442
0.91638,-0.62267
1.2849,-0.88401
2.6718,0.47958
2.069,-0.39134
2.0087,-0.94969
1.8308,-0.021641
3.4577,0.92174
1.6565,0.44888
1.9288,0.3475
2.2694,-0.53526
2.6641,-0.40396
1.9345,0.4623
2.4851,0.66462
2.4993,0.55806
2.1314,0.27886
1.3408,-0.5112
2.4032,-0.092708
2.0522,0.61732
2.7784,0.708
1.5791,0.20221
1.9983,0.056997
1.7475,0.17571
1.0774,-0.23425
1.4737,0.43304
7.241,5.6924
6.9306,5.5809
7.1651,5.0759
6.6951,5.8514
7.8124,6.4616
6.8656,6.8434
7.3597,6.2736
6.0283,5.3678
7.5042,5.8952
6.8218,6.5549
7.3167,6.2558
6.792,5.6923
7.3478,6.1181
6.7385,6.4545
6.7899,5.8109
6.5216,5.6288
6.2524,5.6
7.2181,6.2613
7.5598,6.2502
7.0842,5.7593
6.6749,5.2454
6.4299,6.0568
6.5144,5.8678
7.896,6.0424
7.0542,6.7127
6.4623,6.1531
6.4427,5.5852
6.6305,7.0735
6.8948,5.6647
8.0215,5.7548
7.0255,6.2771
6.3791,5.3167
6.6396,6.0702
6.5093,5.9802
7.6808,7.0314
8.0177,6.6258
7.7819,6.1979
6.8322,5.4565
7.6139,6.2603
6.9824,5.8217
6.9394,5.7369
6.4603,5.0702
6.8806,4.8547
6.6135,6.1735
6.8883,6.2252
6.6855,5.811
6.8365,6.3174
6.2123,6.1584
7.2708,5.3067
6.3641,5.3858
9.2291,3.1969
8.8409,2.1667
8.4771,3.6586
9.1294,2.9008
9.1228,3.1922
8.0739,3.9296
9.4715,3.0055
9.0306,3.5732
9.1672,2.8361
8.3395,3.5131
9.8236,3.2326
9.418,3.0043
8.587,2.8579
8.898,3.2769
8.6919,2.5315
9.2081,2.5425
9.4036,3.4902
9.1843,3.3291
9.2366,3.2838
9.2679,2.8054
8.4597,3.0053
9.3564,2.2686
8.5641,2.3475
9.3077,3.2072
8.4528,2.4634
9.55,3.0684
9.2101,2.2209
9.3962,2.7768
8.6625,2.5306
9.3924,3.2782
8.6237,3.0047
8.8134,3.1362
8.8647,2.427
9.2556,2.4058
9.6399,2.3711
8.8829,3.5354
8.8967,3.3015
9.1542,3.0939
8.6636,2.6056
9.7275,2.4621
9.5273,3.4957
9.4712,3.2484
8.7681,2.451
8.2079,3.8243
8.5677,2.118
9.2128,3.1627
8.6811,3.3374
9.1554,3.0767
8.6626,2.5176
9.1009,3.1267
