4.5532,3.3535
3.3333,4.0058
4.3033,4.2625
3.7958,3.9155
3.8227,5.2888
3.6011,3.1857
3.7987,4.0435
4.5403,4.7269
3.8034,3.3688
3.9392,3.217
3.375,4.0693
3.4838,3.6823
3.8929,3.6113
4.251,3.3448
4.0204,4.2544
3.655,3.284
3.8914,3.9103
4.4309,3.2758
3.8947,3.9384
4.7457,3.5321
3.5472,4.6169
3.2765,3.9345
4.1424,4.4559
3.7988,3.5691
3.9551,4.3789
4.0494,4.8727
4.7971,3.0102
3.4693,3.8325
4.13,4.0251
4.5158,3.46
3.6174,5.046
3.98,3.9209
4.5977,4.9234
3.505,3.5031
4.188,3.8817
3.7742,3.733
4.1488,2.803
4.36,3.6014
5.0118,3.7936
3.2244,4.0455
4.1192,3.2255
3.885,4.0499
3.8598,4.3323
7.0056,7.4557
7.1965,6.3293
7.2975,6.963
6.7869,6.22
7.0954,6.9597
7.5849,7.0943
6.3191,7.7171
7.4827,6.849
7.1972,7.4283
7.9669,6.5581
7.2546,6.2542
7.192,7.6726
6.7007,7.2756
7.9068,7.4835
6.6882,7.1521
6.6949,6.2573
6.8504,7.3283
7.0216,7.0078
6.4499,7.1204
7.0725,7.055
6.8117,6.4205
7.8848,7.4029
6.8124,6.6704
6.8312,6.9383
7.5703,6.4214
6.8134,6.6138
7.4103,5.7081
7.0112,7.2155
6.3359,6.8465
6.7527,7.2108
6.9859,6.4446
7.2179,6.7337
7.9403,6.5275
7.1412,6.6846
7.4941,6.9748
6.5836,7.0707
6.4938,7.0936
6.7254,7.7513
7.0519,7.5684
7.1559,7.0117
6.4207,7.0042
6.7383,7.1444
8.1016,7.0852
10.686,5.8884
10.175,4.9974
10.304,5.2476
9.8933,5.2913
8.9408,4.8012
10.056,4.1364
9.0162,5.3139
9.7741,4.9642
11.014,4.34
10.546,4.6797
9.3407,5.1773
9.7837,4.4026
9.9251,4.603
9.4522,5.0876
10.021,5.1022
10.098,4.6566
9.6895,4.9276
9.8304,5.3099
10.236,4.325
10.344,5.0991
10.041,5.0944
9.809,4.6976
10.433,4.8155
9.8921,4.8545
10.042,4.8619
10.326,4.6988
10.289,5.2315
10.362,5.3405
9.8652,4.5917
10.861,5.3278
9.9684,4.2104
9.9339,4.8796
9.977,5.1597
9.4859,4.4655
9.856,5.4836
10.252,4.6642
10.484,4.3076
9.2262,5.7548
9.9365,5.3253
9.3174,5.4479
8.833,6.8082
10.658,4.25
10.479,5.3221
6.6407,10.878
6.6922,10.609
6.6279,11.142
6.1884,11.308
5.4111,11.497
5.5979,11.256
6.1909,12.082
6.5126,10.847
6.8962,11.992
4.9468,11.673
5.4266,11.395
5.9449,10.577
6.7064,10.764
5.4836,11.019
6.407,11.46
5.9355,11.092
6.9116,11.236
6.2599,10.811
5.8331,11.13
5.9093,10.558
6.4632,10.822
6.4675,11.649
6.1395,11.236
6.8871,10.071
5.7013,11.288
6.994,10.711
5.5716,10.931
5.7854,11.67
6.7767,11.587
6.0071,10.448
5.7393,11.604
6.0938,9.7447
5.6467,11.126
6.5553,11.288
5.4783,10.258
5.4082,11.887
6.0494,11.247
6.2045,10.292
5.9742,10.27
6.1412,10.848
5.7395,11.954
6.0972,11.014
5.6526,10.525
0.50072,0.65878
0.60257,-0.21932
1.4461,-0.37951
1.2559,0.51419
0.54597,-0.77291
0.73028,-0.36225
1.2072,0.11451
0.92603,-0.26049
0.33861,0.19095
0.86247,0.23149
0.89529,-0.2724
0.99468,-1.0523
1.5559,-0.28554
2.1416,-0.87513
1.4005,-0.36246
1.3671,-0.66016
1.5316,0.050343
0.29224,0.23711
1.4367,-0.084899
0.87458,-0.017701
1.0808,0.36831
0.22185,-0.31045
1.8154,0.56917
0.981,-0.22182
0.80705,0.20427
1.0307,-0.042576
1.5542,-0.30741
1.3895,-0.042386
1.5908,0.2312
1.5924,-0.20665
1.0958,-0.54078
0.91639,0.036193
1.4506,-0.044023
0.83761,-0.25609
0.83293,-0.4252
1.3587,0.0080249
1.3165,0.25079
1.1863,1.4062
0.86672,0.54515
0.62972,1.0753
0.91318,-0.10696
1.3885,0.089284
-0.36582,0.2798
1.3568,5.0358
1.3042,4.4185
1.3704,5.0465
1.7534,5.3725
1.7188,4.3932
2.2877,5.1902
1.9424,4.664
1.3972,5.3104
1.316,5.3455
2.1767,5.6172
1.2351,5.3216
1.9967,4.8987
2.4646,5.2968
1.5545,5.1933
2.5101,4.9569
2.2447,5.455
1.7652,5.4822
1.8163,4.5504
2.5899,5.101
1.841,5.001
1.107,5.8516
0.96577,4.445
2.2543,4.7154
2.0603,4.0576
1.612,4.1199
1.8653,6.1689
1.8779,5.0682
2.4508,5.6779
2.541,4.7262
1.942,5.0259
1.5186,4.4048
2.0962,3.8683
2.8063,6.009
2.0008,5.0638
1.9413,4.6123
1.9461,4.962
1.3164,5.8573
2.0152,5.0484
2.1685,5.8334
0.53314,4.888
1.1832,4.6076
2.1582,5.736
1.9067,3.9984
10.722,2.8064
9.9673,1.3927
10.41,1.8879
10.91,2.0709
9.8737,1.6029
10.048,2.1056
10.042,1.5937
9.7117,2.1703
11.237,1.9518
9.923,2.394
10.733,2.0466
9.9698,1.5073
9.919,1.9297
10.181,1.9036
10.324,2.7064
9.5211,2.185
10.56,1.9006
10.291,1.6995
9.9371,2.0547
10.327,1.4156
9.7905,0.99152
10.359,2.3665
9.1957,1.9636
10.095,3.0234
10.08,2.9859
10.319,2.571
10.769,1.7712
9.8156,1.9157
10.475,2.5726
9.8833,2.496
9.8178,1.5587
9.8433,2.044
10.131,2.0575
9.231,1.4983
9.7922,2.5701
9.767,1.0899
9.0357,1.3921
10.616,1.9491
9.708,2.0491
9.7538,1.4033
10.869,2.5276
10.144,1.8814
9.8565,1.5503
7.3938,0.21012
7.7395,0.64208
7.046,-0.085568
6.9847,-0.59485
8.1049,-0.85689
7.6991,-0.013307
7.2656,-0.14685
8.3315,0.41232
8.1998,-0.15776
7.5423,0.37332
8.569,0.20274
7.6828,0.63436
7.9547,0.314
7.8598,-0.56399
8.173,0.13905
8.6228,-0.93572
8.1571,-0.48806
8.1366,-0.28936
8.07,-0.42202
7.6139,0.15311
7.869,-0.58184
7.3934,1.0923
8.4932,0.34239
7.8989,0.44038
7.3732,0.58886
8.3641,-1.4852
8.1448,-0.24043
8.2822,0.014756
8.0696,0.30155
7.4859,0.94234
7.2234,0.18229
7.7746,0.061855
8.4178,0.65412
7.4237,0.13367
8.2231,-0.11219
8.3856,-0.48432
8.1682,-0.8618
8.532,-0.27939
8.2846,-0.29547
7.9547,-0.24438
7.4213,0.020663
6.8628,0.55635
7.957,-0.34513
