6.6806,6.3909
6.4942,5.4445
8.2815,5.9925
6.4817,6.2524
5.8519,5.587
6.8542,6.7305
6.5608,6.4392
7.9043,5.8107
7.2541,6.0461
7.138,6.3104
6.7976,5.6728
6.9708,5.057
6.0953,6.2148
6.6712,6.0353
7.5504,5.3948
6.3999,6.6822
6.6113,6.2621
7.2556,5.9746
7.159,6.2848
7.3918,6.0494
7.4652,5.6948
6.8353,5.1432
8.1865,5.7857
6.9316,6.1736
7.443,5.5075
6.9325,5.4912
7.1297,6.6766
6.2733,6.3409
7.186,6.361
6.8521,4.9257
6.2615,5.7245
7.1394,6.6067
5.842,6.1696
7.1923,4.9777
7.5084,6.4438
6.691,6.0447
7.2143,6.5263
7.1588,5.1268
6.6665,6.4529
7.0431,5.7865
6.4074,6.2215
7.3436,5.0019
7.4883,6.2651
6.9854,4.8066
6.7355,6.1593
7.9937,6.0028
6.136,6.0318
7.7185,6.4305
7.4444,5.7989
7.5634,5.795
7.6548,6.0975
5.7443,6.6971
7.2352,5.7661
7.0194,5.6437
7.0191,5.2776
6.6377,6.7988
6.1888,6.3584
6.5168,6.2095
7.1862,6.7199
7.0298,6.1135
2.814,3.0902
3.3337,4.1633
3.982,3.5222
3.3536,4.3282
2.8694,3.8813
2.9968,4.407
3.2117,4.3582
2.8549,4.1299
2.2266,4.1217
2.6284,3.8777
2.6495,4.3491
2.4612,3.5505
2.7368,3.9283
3.0284,3.9417
2.5148,3.7862
2.8507,3.7941
3.4367,3.7219
3.2506,4.2695
3.2233,4.7283
2.9221,4.5545
3.2502,3.3435
2.6462,4.0658
2.937,4.1971
1.8605,3.5697
3.159,3.9205
1.997,4.3385
2.6233,3.5159
3.6548,3.9842
3.8357,4.4589
3.7815,3.9506
2.4546,4.5298
2.6183,4.2321
2.931,3.6634
3.021,4.7381
2.9513,4.0948
3.3882,3.3083
3.0057,3.6076
3.5183,3.4918
3.1876,2.8416
3.1356,3.9443
2.7642,4.112
3.2279,4.2467
3.4474,4.234
3.6802,4.2257
3.2857,3.6159
2.2209,3.447
3.9252,4.1643
2.7221,3.673
3.3525,4.0621
1.5797,3.7104
4.2317,3.8812
2.4168,4.5326
2.6481,3.6949
2.8312,2.7321
3.153,3.8061
2.4705,4.0898
3.4952,4.5581
1.9869,3.838
2.9861,3.9933
3.0529,4.2619
7.5473,3.4599
6.5577,3.0003
7.2745,2.9363
6.7098,2.6667
7.0524,3.1515
7.6519,2.4833
