6.8747,0.1363
7.2771,0.15873
7.3794,0.74918
7.0669,-0.7769
6.8637,-0.17715
6.7287,0.21711
6.4184,-0.050739
6.8632,1.0144
7.0798,-0.18361
6.9066,-1.1819
7.109,0.36493
7.0231,-0.69951
7.3352,0.65744
6.6847,0.20191
6.9408,-0.17208
7.121,-0.49003
6.812,0.92867
7.1402,0.15477
6.1128,-0.24455
7.2293,-0.34744
7.2309,-0.090196
6.9994,0.62814
6.8235,0.95537
6.7835,0.013596
6.1476,0.21356
7.5479,0.16168
7.3179,-0.82448
6.4564,0.070169
6.2614,-0.24902
6.8074,-0.21389
7.3404,-0.075437
7.4163,-1.4454
7.2673,-0.36727
7.384,0.37811
7.8774,0.060396
6.1478,-0.25795
7.2348,-0.17043
6.9728,-0.54
6.6256,-0.34869
7.3584,-0.2915
6.9972,-0.093063
7.6001,0.29398
6.483,-0.010521
6.5762,-0.039881
7.2167,-0.41776
6.5562,0.48931
7.0606,0.11774
6.799,0.28302
7.5483,0.10965
7.2183,0.40386
6.7965,0.75626
6.6807,-0.21582
6.7976,0.27128
8.1969,0.33965
6.9752,-0.0043835
6.8987,0.95597
6.9012,-0.48931
7.7582,-0.24306
6.1339,0.038949
7.5562,0.013101
6.6404,-0.11139
6.8633,-0.23985
7.3387,0.41229
6.5318,-0.030202
7.2129,-0.40338
6.9627,0.85642
6.3006,0.45608
7.0962,0.74442
7.2902,-0.013374
7.3189,0.95791
6.717,0.45984
6.9919,-0.90405
7.3112,-0.63265
7.2667,0.29182
6.8053,-0.058094
4.5374,6.2182
4.8511,7.5641
4.1956,6.5762
4.0637,7.2838
5.1255,7.1383
3.9947,6.9665
3.7747,6.6414
3.7025,7.2087
3.6322,7.5623
4.0408,7.3413
3.5696,7.698
3.0708,6.3057
3.3576,7.0096
4.2181,6.3248
4.5456,7.0573
4.6013,7.2708
5.1564,6.6162
3.458,7.6414
4.6823,6.7626
4.0408,7.3117
3.7661,6.8262
3.7868,6.6208
4.4448,6.6314
4.3249,6.2745
3.0969,7.7604
4.5123,5.7764
4.4126,6.355
3.8818,6.0077
3.5094,6.3285
3.6152,5.6041
3.3819,7.3011
3.9749,7.0202
3.8057,6.4845
3.844,6.3495
4.1107,6.341
3.8513,6.8608
3.1514,5.989
3.7006,7.2034
3.7383,6.9551
3.1421,6.8289
4.4428,7.3261
2.9167,7.1729
4.2111,6.8277
3.8526,7.0154
3.8179,6.9333
4.3238,6.687
3.8482,7.5557
3.8866,7.6011
3.5642,7.0362
4.5629,6.4866
4.4958,6.4135
4.3432,7.1255
4.2656,6.8677
4.3632,6.5934
4.3471,7.066
4.1971,6.4077
4.3158,7.1702
3.6454,6.204
4.0147,5.7731
4.2752,6.8959
3.6373,6.509
4.0004,7.7656
3.9062,7.6863
4.6207,6.6939
4.2362,6.5166
4.5472,6.8918
4.3113,6.842
4.5046,7.6927
3.9528,6.8259
4.0576,7.6028
3.6859,7.6186
4.1938,8.2599
5.5371,6.8103
4.0488,6.7624
3.9772,7.8379
1.0922,1.669
2.0434,2.435
2.2501,1.9065
1.8185,2.9258
1.8247,1.9969
1.3185,2.9331
2.8614,0.78502
2.1007,2.1809
1.7262,2.1417
2.2009,2.9676
2.4172,2.1309
1.4759,2.8896
2.1126,2.9464
1.7588,1.6898
2.8254,1.4047
2.0795,2.4291
1.4377,1.5925
1.9445,1.9214
2.2245,1.7144
3.0503,2.0504
2.0198,2.2982
2.2858,2.3561
2.6004,2.0678
2.2544,1.5265
1.5651,1.5765
1.9195,2.1462
1.6711,0.90785
2.3534,1.4128
2.7702,1.2171
1.989,1.836
2.5274,2.2426
1.6516,3.1824
2.0797,1.9979
1.9118,1.4662
2.8151,1.7732
2.147,2.2291
2.3839,2.5109
1.8294,1.7705
1.6833,1.9977
2.1974,2.5929
1.5908,2.1119
1.3191,2.0402
1.8489,1.8345
2.7996,1.8077
1.8038,2.529
2.1104,1.7342
1.7031,1.9764
0.9748,1.4831
2.0002,2.3019
2.8468,2.1246
1.8342,2.2208
1.4249,1.9865
